|Timestamp|Key|Action
308|2021-11-24 19:19:10,576|'c'|release
309|2021-11-24 19:19:10,596|'k'|press
310|2021-11-24 19:19:10,679|'k'|release
311|2021-11-24 19:19:10,769|','|press
312|2021-11-24 19:19:10,860|','|release
313|2021-11-24 19:19:10,930|Key.space|press
314|2021-11-24 19:19:11,022|Key.space|release
315|2021-11-24 19:19:11,062|'v'|press
316|2021-11-24 19:19:11,144|'v'|release
317|2021-11-24 19:19:11,148|'o'|press
318|2021-11-24 19:19:11,205|'u'|press
319|2021-11-24 19:19:11,245|'o'|release
320|2021-11-24 19:19:11,286|'s'|press
321|2021-11-24 19:19:11,289|'u'|release
322|2021-11-24 19:19:11,357|'s'|release
323|2021-11-24 19:19:11,406|Key.space|press
324|2021-11-24 19:19:11,507|'d'|press
325|2021-11-24 19:19:11,510|Key.space|release
326|2021-11-24 19:19:11,609|'e'|press
327|2021-11-24 19:19:11,629|'d'|release
328|2021-11-24 19:19:11,691|'e'|release
329|2021-11-24 19:19:12,054|Key.backspace|press
330|2021-11-24 19:19:12,166|Key.backspace|release
331|2021-11-24 19:19:12,187|'a'|press
332|2021-11-24 19:19:12,247|'a'|release
333|2021-11-24 19:19:12,338|'c'|press
334|2021-11-24 19:19:12,409|'c'|release
335|2021-11-24 19:19:12,550|'t'|press
336|2021-11-24 19:19:12,621|'t'|release
337|2021-11-24 19:19:13,077|'l'|press
338|2021-11-24 19:19:13,168|'l'|release
339|2021-11-24 19:19:13,391|'y'|press
340|2021-11-24 19:19:13,462|'y'|release
341|2021-11-24 19:19:14,636|'l'|press
342|2021-11-24 19:19:14,748|'l'|release
343|2021-11-24 19:19:16,459|Key.backspace|press
344|2021-11-24 19:19:16,561|Key.backspace|release
345|2021-11-24 19:19:16,641|Key.backspace|press
346|2021-11-24 19:19:16,713|Key.backspace|release
347|2021-11-24 19:19:16,814|Key.backspace|press
348|2021-11-24 19:19:16,885|Key.backspace|release
349|2021-11-24 19:19:17,300|'y'|press
350|2021-11-24 19:19:17,391|'y'|release
351|2021-11-24 19:19:17,552|'l'|press
352|2021-11-24 19:19:17,644|'l'|release
353|2021-11-24 19:19:17,724|'o'|press
354|2021-11-24 19:19:17,806|'o'|release
355|2021-11-24 19:19:17,897|'g'|press
356|2021-11-24 19:19:17,968|'g'|release
357|2021-11-24 19:19:18,423|'r'|press
358|2021-11-24 19:19:18,513|'a'|press
359|2021-11-24 19:19:18,555|'r'|release
360|2021-11-24 19:19:18,615|'a'|release
361|2021-11-24 19:19:18,787|'p'|press
362|2021-11-24 19:19:18,848|'p'|release
363|2021-11-24 19:19:18,969|'h'|press
364|2021-11-24 19:19:19,071|'h'|release
365|2021-11-24 19:19:19,131|'i'|press
366|2021-11-24 19:19:19,233|'i'|release
367|2021-11-24 19:19:19,335|'e'|press
368|2021-11-24 19:19:19,436|'z'|press
369|2021-11-24 19:19:19,456|'e'|release
370|2021-11-24 19:19:19,507|'z'|release
371|2021-11-24 19:19:19,648|Key.space|press
372|2021-11-24 19:19:19,740|Key.space|release
373|2021-11-24 19:19:19,831|'v'|press
374|2021-11-24 19:19:19,902|'v'|release
375|2021-11-24 19:19:20,113|Key.backspace|press
376|2021-11-24 19:19:20,185|Key.backspace|release
377|2021-11-24 19:19:20,316|'b'|press
378|2021-11-24 19:19:20,408|'b'|release
379|2021-11-24 19:19:20,428|'i'|press
380|2021-11-24 19:19:20,519|'e'|press
381|2021-11-24 19:19:20,522|'i'|release
382|2021-11-24 19:19:20,630|'e'|release
383|2021-11-24 19:19:20,633|'n'|press
384|2021-11-24 19:19:20,723|'n'|release
385|2021-11-24 19:19:20,792|Key.space|press
386|2021-11-24 19:19:20,854|Key.space|release
387|2021-11-24 19:19:20,913|'m'|press
388|2021-11-24 19:19:20,975|'m'|release
389|2021-11-24 19:19:21,085|'i'|press
390|2021-11-24 19:19:21,186|'e'|press
391|2021-11-24 19:19:21,190|'i'|release
392|2021-11-24 19:19:21,279|'e'|release
393|2021-11-24 19:19:21,282|'u'|press
394|2021-11-24 19:19:21,359|'u'|release
395|2021-11-24 19:19:21,400|'x'|press
396|2021-11-24 19:19:21,471|'x'|release
397|2021-11-24 19:19:21,490|Key.space|press
398|2021-11-24 19:19:21,582|Key.space|release
399|2021-11-24 19:19:21,602|'q'|press
400|2021-11-24 19:19:21,662|'u'|press
401|2021-11-24 19:19:21,692|'q'|release
402|2021-11-24 19:19:21,744|'u'|release
403|2021-11-24 19:19:21,795|'e'|press
404|2021-11-24 19:19:21,845|Key.space|press
405|2021-11-24 19:19:21,875|'e'|release
406|2021-11-24 19:19:21,936|Key.space|release
407|2021-11-24 19:19:22,026|Key.shift|press
408|2021-11-24 19:19:22,107|'W'|press
409|2021-11-24 19:19:22,199|'W'|release
410|2021-11-24 19:19:22,202|Key.shift|release
411|2021-11-24 19:19:22,331|'o'|press
412|2021-11-24 19:19:22,412|'o'|release
413|2021-11-24 19:19:22,483|'l'|press
414|2021-11-24 19:19:22,595|'l'|release
415|2021-11-24 19:19:22,938|'f'|press
416|2021-11-24 19:19:23,050|'f'|release
417|2021-11-24 19:19:23,211|Key.shift|press
418|2021-11-24 19:19:23,394|'.'|press
419|2021-11-24 19:19:23,455|'.'|release
420|2021-11-24 19:19:23,475|Key.shift|release
421|2021-11-24 19:19:23,839|Key.enter|press
422|2021-11-24 19:19:23,910|Key.enter|release
423|2021-11-24 19:19:25,012|Key.shift|press
424|2021-11-24 19:19:25,184|'H'|press
425|2021-11-24 19:19:25,267|'H'|release
426|2021-11-24 19:19:25,307|Key.shift|release
427|2021-11-24 19:19:25,449|'i'|press
428|2021-11-24 19:19:25,550|'e'|press
429|2021-11-24 19:19:25,553|'i'|release
430|2021-11-24 19:19:25,610|'r'|press
431|2021-11-24 19:19:25,661|'e'|release
432|2021-11-24 19:19:25,681|'r'|release
433|2021-11-24 19:19:26,036|','|press
434|2021-11-24 19:19:26,117|','|release
435|2021-11-24 19:19:26,207|Key.space|press
436|2021-11-24 19:19:26,300|Key.space|release
437|2021-11-24 19:19:26,329|'a'|press
438|2021-11-24 19:19:26,421|'a'|release
439|2021-11-24 19:19:26,424|'u'|press
440|2021-11-24 19:19:26,492|'u'|release
441|2021-11-24 19:19:26,592|Key.space|press
442|2021-11-24 19:19:26,673|Key.space|release
443|2021-11-24 19:19:26,815|'z'|press
444|2021-11-24 19:19:26,856|'z'|release
445|2021-11-24 19:19:27,027|'o'|press
446|2021-11-24 19:19:27,099|'o'|release
447|2021-11-24 19:19:27,199|'o'|press
448|2021-11-24 19:19:27,280|'o'|release
449|2021-11-24 19:19:27,402|','|press
450|2021-11-24 19:19:27,473|','|release
451|2021-11-24 19:19:27,564|Key.space|press
452|2021-11-24 19:19:27,635|Key.space|release
453|2021-11-24 19:19:27,745|'j'|press
454|2021-11-24 19:19:27,838|'|press
455|2021-11-24 19:19:27,841|'j'|release
456|2021-11-24 19:19:27,938|'a'|press
457|2021-11-24 19:19:27,942|'|release
458|2021-11-24 19:19:27,959|'i'|press
459|2021-11-24 19:19:27,999|'a'|release
460|2021-11-24 19:19:28,040|'i'|release
461|2021-11-24 19:19:28,140|Key.space|press
462|2021-11-24 19:19:28,232|Key.space|release
463|2021-11-24 19:19:28,236|'v'|press
464|2021-11-24 19:19:28,303|'u'|press
465|2021-11-24 19:19:28,323|'v'|release
466|2021-11-24 19:19:28,376|'u'|release
467|2021-11-24 19:19:28,446|Key.space|press
468|2021-11-24 19:19:28,557|Key.space|release
469|2021-11-24 19:19:28,749|'d'|press
470|2021-11-24 19:19:28,831|'d'|release
471|2021-11-24 19:19:28,860|'i'|press
472|2021-11-24 19:19:28,952|'i'|release
473|2021-11-24 19:19:28,972|'x'|press
474|2021-11-24 19:19:29,053|'x'|release
475|2021-11-24 19:19:29,133|Key.space|press
476|2021-11-24 19:19:29,235|Key.space|release
477|2021-11-24 19:19:29,386|'g'|press
478|2021-11-24 19:19:29,458|'g'|release
479|2021-11-24 19:19:29,508|'u'|press
480|2021-11-24 19:19:29,599|'u'|release
481|2021-11-24 19:19:29,649|'é'|press
482|2021-11-24 19:19:29,731|'é'|release
483|2021-11-24 19:19:29,770|'p'|press
484|2021-11-24 19:19:29,862|'a'|press
485|2021-11-24 19:19:29,866|'p'|release
486|2021-11-24 19:19:29,964|'a'|release
487|2021-11-24 19:19:30,054|'r'|press
488|2021-11-24 19:19:30,136|'r'|release
489|2021-11-24 19:19:30,499|'d'|press
490|2021-11-24 19:19:30,581|'s'|press
491|2021-11-24 19:19:30,652|'d'|release
492|2021-11-24 19:19:30,702|'s'|release
493|2021-11-24 19:19:31,117|','|press
494|2021-11-24 19:19:31,209|','|release
495|2021-11-24 19:19:31,298|Key.space|press
496|2021-11-24 19:19:31,392|Key.space|release
497|2021-11-24 19:19:31,634|'c'|press
498|2021-11-24 19:19:31,726|'c'|release
499|2021-11-24 19:19:31,730|'i'|press
500|2021-11-24 19:19:31,775|'n'|press
501|2021-11-24 19:19:31,817|'i'|release
502|2021-11-24 19:19:31,878|'q'|press
503|2021-11-24 19:19:31,881|'n'|release
504|2021-11-24 19:19:31,979|'q'|release
505|2021-11-24 19:19:32,667|Key.space|press
506|2021-11-24 19:19:32,748|Key.space|release
507|2021-11-24 19:19:33,031|'z'|press
508|2021-11-24 19:19:33,142|'z'|release
509|2021-11-24 19:19:33,376|'é'|press
510|2021-11-24 19:19:33,477|'é'|release
511|2021-11-24 19:19:33,618|'b'|press
512|2021-11-24 19:19:33,710|'b'|release
513|2021-11-24 19:19:33,830|'u'|press
514|2021-11-24 19:19:33,943|'u'|release
515|2021-11-24 19:19:33,962|'s'|press
516|2021-11-24 19:19:34,034|'s'|release
517|2021-11-24 19:19:34,155|','|press
518|2021-11-24 19:19:34,246|','|release
519|2021-11-24 19:19:34,336|Key.space|press
520|2021-11-24 19:19:34,418|Key.space|release
521|2021-11-24 19:19:34,529|'u'|press
522|2021-11-24 19:19:34,620|'n'|press
523|2021-11-24 19:19:34,651|'u'|release
524|2021-11-24 19:19:34,722|'n'|release
525|2021-11-24 19:19:34,822|Key.space|press
526|2021-11-24 19:19:34,894|Key.space|release
527|2021-11-24 19:19:35,025|'y'|press
528|2021-11-24 19:19:35,107|'y'|release
529|2021-11-24 19:19:35,501|'a'|press
530|2021-11-24 19:19:35,562|'a'|release
531|2021-11-24 19:19:35,622|'k'|press
532|2021-11-24 19:19:35,703|'k'|release
533|2021-11-24 19:19:36,432|Key.space|press
534|2021-11-24 19:19:36,533|'e'|press
535|2021-11-24 19:19:36,536|Key.space|release
536|2021-11-24 19:19:36,645|'t'|press
537|2021-11-24 19:19:36,665|'e'|release
538|2021-11-24 19:19:36,735|Key.space|press
539|2021-11-24 19:19:36,738|'t'|release
540|2021-11-24 19:19:36,806|Key.space|release
541|2021-11-24 19:19:36,848|'l'|press
542|2021-11-24 19:19:36,959|'e'|press
543|2021-11-24 19:19:36,962|'l'|release
544|2021-11-24 19:19:37,029|'e'|release
545|2021-11-24 19:19:37,059|Key.space|press
546|2021-11-24 19:19:37,140|Key.space|release
547|2021-11-24 19:19:37,586|'w'|press
548|2021-11-24 19:19:37,677|'a'|press
549|2021-11-24 19:19:37,708|'w'|release
550|2021-11-24 19:19:37,748|'a'|release
551|2021-11-24 19:19:38,042|'p'|press
552|2021-11-24 19:19:38,164|'p'|release
553|2021-11-24 19:19:38,314|'i'|press
554|2021-11-24 19:19:38,398|'i'|release
555|2021-11-24 19:19:38,447|'t'|press
556|2021-11-24 19:19:38,549|'t'|release
557|2021-11-24 19:19:38,639|'i'|press
558|2021-11-24 19:19:38,730|'i'|release
559|2021-11-24 19:19:39,550|Key.space|press
560|2021-11-24 19:19:39,622|Key.space|release
561|2021-11-24 19:19:39,671|'f'|press
562|2021-11-24 19:19:39,753|'f'|release
563|2021-11-24 19:19:39,782|'u'|press
564|2021-11-24 19:19:39,833|'u'|release
565|2021-11-24 19:19:39,925|'m'|press
566|2021-11-24 19:19:40,046|'e'|press
567|2021-11-24 19:19:40,049|'m'|release
568|2021-11-24 19:19:40,053|'r'|press
569|2021-11-24 19:19:40,107|'e'|release
570|2021-11-24 19:19:40,138|'r'|release
571|2021-11-24 19:19:40,238|Key.shift|press
572|2021-11-24 19:19:40,340|'.'|press
573|2021-11-24 19:19:40,422|'.'|release
574|2021-11-24 19:19:40,426|Key.shift|release
575|2021-11-24 19:19:40,644|Key.enter|press
576|2021-11-24 19:19:40,725|Key.enter|release
577|2021-11-24 19:19:41,808|Key.shift|press
578|2021-11-24 19:19:41,941|'Y'|press
579|2021-11-24 19:19:42,002|'Y'|release
580|2021-11-24 19:19:42,006|Key.shift|release
581|2021-11-24 19:19:42,152|'v'|press
582|2021-11-24 19:19:42,233|'e'|press
583|2021-11-24 19:19:42,284|'v'|release
584|2021-11-24 19:19:42,325|'e'|release
585|2021-11-24 19:19:42,425|'s'|press
586|2021-11-24 19:19:42,508|'s'|release
587|2021-11-24 19:19:42,618|Key.space|press
588|2021-11-24 19:19:42,720|Key.space|release
589|2021-11-24 19:19:43,296|'f'|press
590|2021-11-24 19:19:43,398|'f'|release
591|2021-11-24 19:19:43,489|'u'|press
592|2021-11-24 19:19:43,582|'u'|release
593|2021-11-24 19:19:44,168|'g'|press
594|2021-11-24 19:19:44,259|'g'|release
595|2021-11-24 19:19:44,350|'u'|press
596|2021-11-24 19:19:44,431|'u'|release
597|2021-11-24 19:19:44,462|'e'|press
598|2021-11-24 19:19:44,533|'e'|release
599|2021-11-24 19:19:44,603|Key.space|press
600|2021-11-24 19:19:44,674|Key.space|release
601|2021-11-24 19:19:44,724|'e'|press
602|2021-11-24 19:19:44,775|'n'|press
603|2021-11-24 19:19:44,806|'e'|release
604|2021-11-24 19:19:44,856|'n'|release
605|2021-11-24 19:19:44,957|Key.space|press
606|2021-11-24 19:19:45,040|Key.space|release
607|2021-11-24 19:19:45,110|Key.shift|press
608|2021-11-24 19:19:45,373|'M'|press
609|2021-11-24 19:19:45,444|'M'|release
610|2021-11-24 19:19:45,919|Key.shift|release
611|2021-11-24 19:19:45,959|Key.backspace|press
612|2021-11-24 19:19:45,962|Key.shift|press
613|2021-11-24 19:19:46,051|Key.backspace|release
614|2021-11-24 19:19:46,394|'B'|press
615|2021-11-24 19:19:46,487|'B'|release
616|2021-11-24 19:19:46,892|'M'|press
617|2021-11-24 19:19:46,982|'X'|press
618|2021-11-24 19:19:46,987|'M'|release
619|2021-11-24 19:19:47,075|'X'|release
620|2021-11-24 19:19:47,136|Key.shift|release
621|2021-11-24 19:19:47,306|Key.space|press
622|2021-11-24 19:19:47,388|Key.space|release
623|2021-11-24 19:19:47,499|'c'|press
624|2021-11-24 19:19:47,601|'c'|release
625|2021-11-24 19:19:47,833|'h'|press
626|2021-11-24 19:19:47,925|'h'|release
627|2021-11-24 19:19:48,036|'e'|press
628|2021-11-24 19:19:48,137|'z'|press
629|2021-11-24 19:19:48,168|'e'|release
630|2021-11-24 19:19:48,198|'z'|release
631|2021-11-24 19:19:48,309|Key.space|press
632|2021-11-24 19:19:48,400|Key.space|release
633|2021-11-24 19:19:48,420|Key.shift|press
634|2021-11-24 19:19:48,512|'W'|press
635|2021-11-24 19:19:48,603|'W'|release
636|2021-11-24 19:19:48,608|Key.shift|release
637|2021-11-24 19:19:48,764|'i'|press
638|2021-11-24 19:19:48,856|'i'|release
639|2021-11-24 19:19:49,018|'l'|press
640|2021-11-24 19:19:49,089|'l'|release
641|2021-11-24 19:19:49,190|'l'|press
642|2021-11-24 19:19:49,261|'l'|release
643|2021-11-24 19:19:49,343|','|press
644|2021-11-24 19:19:49,422|','|release
645|2021-11-24 19:19:49,503|Key.space|press
646|2021-11-24 19:19:49,596|Key.space|release
647|2021-11-24 19:19:49,717|'q'|press
648|2021-11-24 19:19:49,798|'q'|release
649|2021-11-24 19:19:49,828|'u'|press
650|2021-11-24 19:19:49,879|'i'|press
651|2021-11-24 19:19:49,930|'u'|release
652|2021-11-24 19:19:49,960|'i'|release
653|2021-11-24 19:19:50,042|Key.space|press
654|2021-11-24 19:19:50,133|'e'|press
655|2021-11-24 19:19:50,153|Key.space|release
656|2021-11-24 19:19:50,214|'e'|release
657|2021-11-24 19:19:50,294|'s'|press
658|2021-11-24 19:19:50,375|'s'|release
659|2021-11-24 19:19:50,496|'t'|press
660|2021-11-24 19:19:50,568|Key.space|press
661|2021-11-24 19:19:50,571|'t'|release
662|2021-11-24 19:19:50,629|Key.space|release
663|2021-11-24 19:19:50,699|'p'|press
664|2021-11-24 19:19:50,781|'p'|release
665|2021-11-24 19:19:50,840|'r'|press
666|2021-11-24 19:19:50,942|'r'|release
667|2021-11-24 19:19:50,962|'è'|press
668|2021-11-24 19:19:51,075|'è'|release
669|2021-11-24 19:19:51,125|'s'|press
670|2021-11-24 19:19:51,216|'s'|release
671|2021-11-24 19:19:51,296|Key.space|press
672|2021-11-24 19:19:51,418|Key.space|release
673|2021-11-24 19:19:51,448|'d'|press
674|2021-11-24 19:19:51,499|'d'|release
675|2021-11-24 19:19:51,529|'u'|press
676|2021-11-24 19:19:51,601|'u'|release
677|2021-11-24 19:19:51,681|Key.space|press
678|2021-11-24 19:19:51,783|Key.space|release
679|2021-11-24 19:19:51,873|Key.shift|press
680|2021-11-24 19:19:52,025|'K'|press
681|2021-11-24 19:19:52,087|'K'|release
682|2021-11-24 19:19:52,091|Key.shift|release
683|2021-11-24 19:19:52,319|'i'|press
684|2021-11-24 19:19:52,400|'i'|release
685|2021-11-24 19:19:52,552|'l'|press
686|2021-11-24 19:19:52,594|'l'|release
687|2021-11-24 19:19:52,816|'i'|press
688|2021-11-24 19:19:52,907|'i'|release
689|2021-11-24 19:19:53,050|'m'|press
690|2021-11-24 19:19:53,151|'m'|release
691|2021-11-24 19:19:53,181|'a'|press
692|2021-11-24 19:19:53,272|'a'|release
693|2021-11-24 19:19:53,292|'n'|press
694|2021-11-24 19:19:53,363|'n'|release
695|2021-11-24 19:19:53,423|'d'|press
696|2021-11-24 19:19:53,484|'d'|release
697|2021-11-24 19:19:53,950|'j'|press
698|2021-11-24 19:19:54,041|'j'|release
699|2021-11-24 19:19:54,103|'a'|press
700|2021-11-24 19:19:54,194|'a'|release
701|2021-11-24 19:19:54,315|'r'|press
702|2021-11-24 19:19:54,396|'r'|release
703|2021-11-24 19:19:54,426|'o'|press
704|2021-11-24 19:19:54,517|'o'|release
705|2021-11-24 19:19:54,972|Key.shift|press
706|2021-11-24 19:19:55,053|'.'|press
707|2021-11-24 19:19:55,136|'.'|release
708|2021-11-24 19:19:55,140|Key.shift|release
709|2021-11-24 19:19:55,206|Key.enter|press
710|2021-11-24 19:19:55,297|Key.enter|release
711|2021-11-24 19:19:56,341|Key.shift|press
712|2021-11-24 19:19:56,483|'J'|press
713|2021-11-24 19:19:56,554|'J'|release
714|2021-11-24 19:19:56,585|Key.shift|release
715|2021-11-24 19:19:56,705|'|press
716|2021-11-24 19:19:56,787|'a'|press
717|2021-11-24 19:19:56,818|'|release
718|2021-11-24 19:19:56,908|'a'|release
719|2021-11-24 19:19:56,938|'i'|press
720|2021-11-24 19:19:57,010|'i'|release
721|2021-11-24 19:19:57,142|'m'|press
722|2021-11-24 19:19:57,253|'m'|release
723|2021-11-24 19:19:57,284|'e'|press
724|2021-11-24 19:19:57,354|'e'|release
725|2021-11-24 19:19:57,404|Key.space|press
726|2021-11-24 19:19:57,465|Key.space|release
727|2021-11-24 19:19:57,576|'l'|press
728|2021-11-24 19:19:57,668|'l'|release
729|2021-11-24 19:19:57,718|'|press
730|2021-11-24 19:19:57,790|'|release
731|2021-11-24 19:19:57,793|'i'|press
732|2021-11-24 19:19:57,901|'i'|release
733|2021-11-24 19:19:57,921|'d'|press
734|2021-11-24 19:19:57,992|'é'|press
735|2021-11-24 19:19:58,032|'d'|release
736|2021-11-24 19:19:58,103|'e'|press
737|2021-11-24 19:19:58,134|'é'|release
738|2021-11-24 19:19:58,195|'e'|release
739|2021-11-24 19:19:58,235|Key.space|press
740|2021-11-24 19:19:58,326|Key.space|release
741|2021-11-24 19:19:58,356|'q'|press
742|2021-11-24 19:19:58,458|'q'|release
743|2021-11-24 19:19:58,461|'u'|press
744|2021-11-24 19:19:58,539|'e'|press
745|2021-11-24 19:19:58,542|'u'|release
746|2021-11-24 19:19:58,620|'e'|release
747|2021-11-24 19:19:58,650|Key.space|press
748|2021-11-24 19:19:58,732|Key.space|release
749|2021-11-24 19:19:58,773|'l'|press
750|2021-11-24 19:19:58,873|'e'|press
751|2021-11-24 19:19:58,877|'l'|release
752|2021-11-24 19:19:58,944|'e'|release
753|2021-11-24 19:19:58,947|Key.space|press
754|2021-11-24 19:19:59,025|Key.space|release
755|2021-11-24 19:19:59,096|'p'|press
756|2021-11-24 19:19:59,198|'l'|press
757|2021-11-24 19:19:59,239|'p'|release
758|2021-11-24 19:19:59,279|'l'|release
759|2021-11-24 19:19:59,390|'u'|press
760|2021-11-24 19:19:59,470|'s'|press
761|2021-11-24 19:19:59,474|'u'|release
762|2021-11-24 19:19:59,542|'s'|release
763|2021-11-24 19:19:59,602|Key.space|press
764|2021-11-24 19:19:59,684|Key.space|release
765|2021-11-24 19:19:59,704|'g'|press
766|2021-11-24 19:19:59,755|'g'|release
767|2021-11-24 19:19:59,866|'r'|press
768|2021-11-24 19:19:59,936|'a'|press
769|2021-11-24 19:19:59,978|'r'|release
770|2021-11-24 19:19:59,997|'n'|press
771|2021-11-24 19:20:00,048|'a'|release
772|2021-11-24 19:20:00,088|'d'|press
773|2021-11-24 19:20:00,091|'n'|release
774|2021-11-24 19:20:00,171|'d'|release
775|2021-11-24 19:20:00,200|Key.space|press
776|2021-11-24 19:20:00,291|'d'|press
777|2021-11-24 19:20:00,295|Key.space|release
778|2021-11-24 19:20:00,322|'e'|press
779|2021-11-24 19:20:00,362|'d'|release
780|2021-11-24 19:20:00,413|'e'|release
781|2021-11-24 19:20:00,493|'s'|press
782|2021-11-24 19:20:00,585|'s'|release
783|2021-11-24 19:20:00,604|Key.space|press
784|2021-11-24 19:20:00,666|Key.shift|press
785|2021-11-24 19:20:00,697|Key.space|release
786|2021-11-24 19:20:00,788|'S'|press
787|2021-11-24 19:20:00,869|'S'|release
788|2021-11-24 19:20:00,872|Key.shift|release
789|2021-11-24 19:20:01,020|'e'|press
790|2021-11-24 19:20:01,060|'e'|release
791|2021-11-24 19:20:01,183|'x'|press
792|2021-11-24 19:20:01,264|'x'|release
793|2021-11-24 19:20:01,445|'-'|press
794|2021-11-24 19:20:01,536|'-'|release
795|2021-11-24 19:20:02,084|'s'|press
796|2021-11-24 19:20:02,166|'s'|release
797|2021-11-24 19:20:02,169|'y'|press
798|2021-11-24 19:20:02,237|'y'|release
799|2021-11-24 19:20:02,418|'m'|press
800|2021-11-24 19:20:02,530|'m'|release
801|2021-11-24 19:20:02,662|'b'|press
802|2021-11-24 19:20:02,733|'b'|release
803|2021-11-24 19:20:02,814|'o'|press
804|2021-11-24 19:20:02,895|'o'|release
805|2021-11-24 19:20:02,985|'l'|press
806|2021-11-24 19:20:03,097|'l'|release
807|2021-11-24 19:20:03,178|'s'|press
808|2021-11-24 19:20:03,260|'s'|release
809|2021-11-24 19:20:03,350|Key.space|press
810|2021-11-24 19:20:03,431|Key.space|release
811|2021-11-24 19:20:03,583|'n'|press
812|2021-11-24 19:20:03,685|'n'|release
813|2021-11-24 19:20:03,725|'e'|press
814|2021-11-24 19:20:03,807|'e'|release
815|2021-11-24 19:20:03,947|'w'|press
816|2021-11-24 19:20:04,019|'w'|release
817|2021-11-24 19:20:04,292|'-'|press
818|2021-11-24 19:20:04,394|'-'|release
819|2021-11-24 19:20:05,255|'y'|press
820|2021-11-24 19:20:05,316|'y'|release
821|2021-11-24 19:20:05,407|'o'|press
822|2021-11-24 19:20:05,509|'o'|release
823|2021-11-24 19:20:05,609|'r'|press
824|2021-11-24 19:20:05,670|'r'|release
825|2021-11-24 19:20:05,711|'k'|press
826|2021-11-24 19:20:05,823|'k'|release
827|2021-11-24 19:20:05,842|'a'|press
828|2021-11-24 19:20:05,944|'a'|release
829|2021-11-24 19:20:05,947|'i'|press
830|2021-11-24 19:20:06,035|'i'|release
831|2021-11-24 19:20:06,065|'s'|press
832|2021-11-24 19:20:06,136|'s'|release
833|2021-11-24 19:20:06,197|Key.space|press
834|2021-11-24 19:20:06,279|Key.space|release
835|2021-11-24 19:20:06,369|'n'|press
836|2021-11-24 19:20:06,450|'|press
837|2021-11-24 19:20:06,453|'n'|release
838|2021-11-24 19:20:06,541|'|release
839|2021-11-24 19:20:06,571|'é'|press
840|2021-11-24 19:20:06,653|'é'|release
841|2021-11-24 19:20:06,805|'t'|press
842|2021-11-24 19:20:06,896|'a'|press
843|2021-11-24 19:20:06,916|'t'|release
844|2021-11-24 19:20:07,007|'a'|release
845|2021-11-24 19:20:07,010|'i'|press
846|2021-11-24 19:20:07,098|'i'|release
847|2021-11-24 19:20:07,118|'t'|press
848|2021-11-24 19:20:07,179|'t'|release
849|2021-11-24 19:20:07,200|Key.space|press
850|2021-11-24 19:20:07,291|Key.space|release
851|2021-11-24 19:20:07,333|'q'|press
852|2021-11-24 19:20:07,392|'u'|press
853|2021-11-24 19:20:07,423|'q'|release
854|2021-11-24 19:20:07,473|'u'|release
855|2021-11-24 19:20:07,523|'|press
856|2021-11-24 19:20:07,596|'|release
857|2021-11-24 19:20:07,599|'u'|press
858|2021-11-24 19:20:07,685|'u'|release
859|2021-11-24 19:20:07,689|'n'|press
860|2021-11-24 19:20:07,717|'n'|release
861|2021-11-24 19:20:07,808|Key.space|press
862|2021-11-24 19:20:07,920|Key.space|release
863|2021-11-24 19:20:08,031|'c'|press
864|2021-11-24 19:20:08,112|'h'|press
865|2021-11-24 19:20:08,142|'c'|release
866|2021-11-24 19:20:08,183|'h'|release
867|2021-11-24 19:20:08,284|'h'|press
868|2021-11-24 19:20:08,325|'h'|release
869|2021-11-24 19:20:08,730|Key.backspace|press
870|2021-11-24 19:20:08,842|Key.backspace|release
871|2021-11-24 19:20:08,942|'i'|press
872|2021-11-24 19:20:09,054|'i'|release
873|2021-11-24 19:20:09,094|'e'|press
874|2021-11-24 19:20:09,165|'e'|release
875|2021-11-24 19:20:09,248|'n'|press
876|2021-11-24 19:20:09,348|'n'|release
877|2021-11-24 19:20:09,468|Key.space|press
878|2021-11-24 19:20:09,560|Key.space|release
879|2021-11-24 19:20:09,965|'d'|press
880|2021-11-24 19:20:10,066|'a'|press
881|2021-11-24 19:20:10,097|'d'|release
882|2021-11-24 19:20:10,126|'n'|press
883|2021-11-24 19:20:10,178|'a'|release
884|2021-11-24 19:20:10,229|'n'|release
885|2021-11-24 19:20:10,248|'s'|press
886|2021-11-24 19:20:10,330|Key.space|press
887|2021-11-24 19:20:10,351|'s'|release
888|2021-11-24 19:20:10,401|Key.space|release
889|2021-11-24 19:20:10,441|'u'|press
890|2021-11-24 19:20:10,542|'u'|release
891|2021-11-24 19:20:10,546|'n'|press
892|2021-11-24 19:20:10,603|'n'|release
893|2021-11-24 19:20:10,684|Key.space|press
894|2021-11-24 19:20:10,787|Key.space|release
895|2021-11-24 19:20:10,868|'f'|press
896|2021-11-24 19:20:10,939|'f'|release
897|2021-11-24 19:20:10,959|'o'|press
898|2021-11-24 19:20:11,039|'o'|release
899|2021-11-24 19:20:11,130|'y'|press
900|2021-11-24 19:20:11,221|'e'|press
901|2021-11-24 19:20:11,224|'y'|release
902|2021-11-24 19:20:11,283|'r'|press
903|2021-11-24 19:20:11,354|'e'|release
904|2021-11-24 19:20:11,358|'r'|release
905|2021-11-24 19:20:11,485|Key.space|press
906|2021-11-24 19:20:11,536|Key.space|release
907|2021-11-24 19:20:11,820|'d'|press
908|2021-11-24 19:20:11,891|'e'|press
